OrderID,CustomerID,OrderDate,PaymentMethod,OrderTotal
ORD2611,CUST193,2023-07-14 15:11:01,PayPal,4313.83
ORD2612,CUST176,2023-11-19 04:45:24,PayPal,1826.07
ORD2613,CUST180,2023-02-19 00:03:16,Credit Card,2251.35
ORD2614,CUST107,2024-09-21 09:02:16,PayPal,5251.97
ORD2615,CUST159,2022-03-10 15:14:50,Credit Card,4830.24
ORD2616,CUST144,2022-12-19 00:32:04,Credit Card,1727.53
ORD2617,CUST145,2023-09-08 17:29:51,PayPal,153.92
ORD2618,CUST164,2023-12-19 16:43:32,Credit Card,3282.39
ORD2619,CUST147,2023-12-18 14:24:46,PayPal,3594.23
ORD2620,CUST167,2024-05-25 02:09:47,PayPal,3867.2
ORD2621,CUST193,2022-01-11 17:53:46,Debit Card,1984.12
ORD2622,CUST134,2023-06-13 11:28:45,PayPal,3700.53
ORD2623,CUST199,2022-07-21 19:27:21,Credit Card,577.37
ORD2624,CUST179,2024-09-08 13:32:29,PayPal,4429.42
ORD2625,CUST181,2023-12-10 06:22:46,PayPal,930.13
ORD2626,CUST136,2022-08-24 22:58:20,Credit Card,2877.12
ORD2627,CUST102,2024-12-11 19:32:40,Debit Card,2879.56
ORD2628,CUST132,2022-04-01 04:55:58,Credit Card,4019.13
ORD2629,CUST186,2022-07-09 04:18:12,Credit Card,2530.75
ORD2630,CUST162,2024-12-29 08:38:02,Debit Card,2526.47
ORD2631,CUST145,2024-08-07 02:17:38,Debit Card,2360.9
ORD2632,CUST180,2024-01-28 12:22:27,Credit Card,1370.17
ORD2633,CUST135,2022-06-02 03:52:40,Credit Card,2433.4
ORD2634,CUST139,2024-06-17 09:02:47,Debit Card,2009.98
ORD2635,CUST142,2023-03-24 17:10:08,PayPal,1094.9
ORD2636,CUST127,2023-07-18 14:58:42,Debit Card,2020.43
ORD2637,CUST195,2023-03-31 17:17:19,Debit Card,2965.2
ORD2638,CUST155,2023-08-24 18:11:20,Debit Card,2241.99
ORD2639,CUST151,2022-12-29 06:55:03,Credit Card,659.61
ORD2640,CUST181,2023-04-17 03:14:45,Debit Card,2763.09
ORD2641,CUST178,2023-09-17 01:42:55,Debit Card,4308.18
ORD2642,CUST171,2023-05-14 03:53:24,Credit Card,935.99
ORD2643,CUST189,2023-01-21 08:49:24,PayPal,612.31
ORD2644,CUST145,2023-09-05 02:26:57,Credit Card,7889.37
ORD2645,CUST192,2023-05-19 21:24:38,Credit Card,4665.49
ORD2646,CUST129,2022-12-22 01:29:20,Debit Card,4462.52
ORD2647,CUST154,2024-11-06 06:58:32,Debit Card,4120.02
ORD2648,CUST129,2023-10-31 03:51:31,Debit Card,2313.3
ORD2649,CUST189,2024-04-04 17:44:58,PayPal,2060.12
ORD2650,CUST169,2024-02-27 21:07:18,Credit Card,4027.88
ORD2651,CUST131,2022-11-15 00:04:32,Credit Card,2177.59
ORD2652,CUST184,2022-05-15 06:53:15,Credit Card,3028.71
ORD2653,CUST190,2022-07-28 12:02:36,Debit Card,5782.62
ORD2654,CUST166,2023-02-08 12:43:04,PayPal,2589.26
ORD2655,CUST136,2024-05-08 12:29:28,PayPal,4704.66
ORD2656,CUST148,2024-12-29 21:57:44,Debit Card,851.93
ORD2657,CUST131,2022-02-02 08:09:49,Credit Card,1467.73
ORD2658,CUST192,2024-02-18 04:09:03,Debit Card,3335.35
ORD2659,CUST157,2023-02-01 13:16:54,PayPal,1996.86
ORD2660,CUST123,2023-04-05 19:57:43,Credit Card,3101.16
ORD2661,CUST182,2022-08-29 03:52:54,Credit Card,3467.53
ORD2662,CUST120,2022-01-02 00:46:29,Credit Card,6745.47
ORD2663,CUST135,2022-11-02 02:53:49,PayPal,1261.69
ORD2664,CUST172,2023-05-12 17:50:12,Debit Card,1693.39
ORD2665,CUST158,2024-02-22 06:54:44,PayPal,2322.32
ORD2666,CUST196,2024-03-05 01:42:27,Debit Card,1827.58
ORD2667,CUST101,2024-02-09 16:07:10,Credit Card,6617.26
ORD2668,CUST114,2024-11-27 10:11:52,Debit Card,1553.84
ORD2669,CUST189,2022-12-21 20:30:50,Debit Card,4262.65
ORD2670,CUST135,2023-05-30 19:53:54,Credit Card,1823.51
ORD2671,CUST185,2024-12-26 02:13:05,Debit Card,2549.31
ORD2672,CUST143,2022-03-02 10:25:39,PayPal,1851.4
ORD2673,CUST163,2024-03-16 23:24:14,Credit Card,6673.15
ORD2674,CUST121,2022-11-24 21:27:14,Debit Card,5466.24
ORD2675,CUST118,2022-03-06 16:31:42,PayPal,6976.75
ORD2676,CUST136,2022-09-03 06:20:21,PayPal,3637.03
ORD2677,CUST167,2022-10-03 05:43:38,Credit Card,2868.53
ORD2678,CUST136,2023-09-01 19:10:47,Credit Card,2081.89
ORD2679,CUST133,2024-05-11 23:50:04,Credit Card,3386.92
ORD2680,CUST119,2022-10-24 20:32:58,Debit Card,1546.61
ORD2681,CUST193,2022-03-04 17:41:53,Debit Card,3820.32
ORD2682,CUST164,2024-08-06 09:48:44,Credit Card,2362.87
ORD2683,CUST116,2022-05-21 03:52:32,PayPal,1619.61
ORD2684,CUST113,2022-06-13 14:47:21,Credit Card,9065.3
ORD2685,CUST172,2024-02-15 00:30:38,Credit Card,1042.42
ORD2686,CUST192,2024-03-05 18:49:53,Debit Card,2123.0
ORD2687,CUST132,2023-02-24 04:27:23,Credit Card,388.31
ORD2688,CUST168,2023-10-02 08:48:39,PayPal,1895.63
ORD2689,CUST181,2023-03-31 22:28:43,Debit Card,3441.81
ORD2690,CUST198,2023-03-18 04:38:44,Credit Card,1209.08
ORD2691,CUST136,2024-01-22 13:44:13,Debit Card,4946.76
ORD2692,CUST146,2024-10-17 15:10:41,Credit Card,3859.61
ORD2693,CUST194,2023-02-06 13:20:34,Debit Card,5070.62
ORD2694,CUST169,2022-05-07 18:03:08,Debit Card,1886.56
ORD2695,CUST116,2022-10-20 14:43:12,Debit Card,3205.47
ORD2696,CUST190,2023-09-24 09:43:00,PayPal,6434.62
ORD2697,CUST127,2023-07-16 09:44:36,Credit Card,2255.55
ORD2698,CUST171,2022-02-22 20:31:53,PayPal,4294.39
ORD2699,CUST129,2023-10-07 20:04:51,Credit Card,1946.01
ORD2700,CUST107,2024-12-05 08:48:41,Credit Card,2706.29
ORD2701,CUST125,2024-02-09 03:34:10,Credit Card,4777.8
ORD2702,CUST130,2024-04-30 06:12:07,PayPal,3150.49
ORD2703,CUST152,2023-11-18 07:18:44,Debit Card,2078.12
ORD2704,CUST171,2024-03-09 13:40:21,PayPal,1746.21
ORD2705,CUST111,2024-10-29 18:48:22,Credit Card,2143.01
ORD2706,CUST190,2023-08-24 14:43:02,Credit Card,4691.03
ORD2707,CUST134,2023-06-13 01:16:32,Credit Card,3303.6
ORD2708,CUST194,2022-06-22 03:51:22,PayPal,4432.57
ORD2709,CUST168,2022-12-15 08:21:14,PayPal,3063.45
ORD2710,CUST166,2022-01-05 21:46:08,Debit Card,7299.09
ORD2711,CUST151,2024-12-08 12:59:35,Credit Card,3946.26
ORD2712,CUST196,2024-02-12 20:26:26,Debit Card,2931.82
ORD2713,CUST110,2022-09-09 03:33:46,Debit Card,7669.78
ORD2714,CUST189,2024-06-25 02:28:08,Credit Card,1871.98
ORD2715,CUST113,2023-06-25 16:57:52,PayPal,2616.41
ORD2716,CUST168,2023-07-17 13:06:52,Debit Card,3118.68
ORD2717,CUST181,2023-05-08 15:47:32,Debit Card,1863.97
ORD2718,CUST125,2022-11-29 05:34:07,Credit Card,4108.43
ORD2719,CUST193,2022-01-01 01:20:10,Credit Card,3660.6
ORD2720,CUST132,2024-03-06 19:27:10,PayPal,3073.53
ORD2721,CUST154,2024-09-19 01:41:13,PayPal,2074.47
ORD2722,CUST125,2023-05-05 12:18:29,PayPal,2737.78
ORD2723,CUST173,2022-06-11 09:27:48,PayPal,1030.82
ORD2724,CUST197,2024-02-28 10:59:26,Credit Card,2322.66
ORD2725,CUST187,2022-12-21 04:19:54,Debit Card,1877.66
ORD2726,CUST132,2024-08-11 21:38:25,Credit Card,6071.36
ORD2727,CUST162,2023-03-16 15:55:03,Debit Card,6174.61
ORD2728,CUST112,2023-11-06 18:43:39,PayPal,3664.21
ORD2729,CUST169,2024-12-19 03:14:31,Debit Card,5811.79
ORD2730,CUST172,2024-09-30 09:06:36,Credit Card,4820.63
ORD2731,CUST110,2024-06-05 01:58:19,Debit Card,3321.62
ORD2732,CUST154,2023-08-17 00:24:53,Debit Card,3543.62
ORD2733,CUST100,2023-05-28 23:59:28,PayPal,1561.46
ORD2734,CUST142,2022-05-19 01:31:33,Credit Card,4316.48
ORD2735,CUST148,2023-04-05 11:35:01,Credit Card,4127.58
ORD2736,CUST150,2024-12-03 05:42:01,PayPal,2947.1
ORD2737,CUST117,2024-08-14 21:08:38,PayPal,4268.93
ORD2738,CUST167,2023-09-14 23:21:13,Credit Card,2185.77
ORD2739,CUST179,2022-07-26 17:06:34,PayPal,6880.7
ORD2740,CUST192,2022-10-23 16:30:06,PayPal,3405.07
ORD2741,CUST173,2024-08-06 12:08:55,PayPal,7092.38
ORD2742,CUST137,2024-07-23 20:08:00,Debit Card,2242.61
ORD2743,CUST191,2023-06-04 23:01:13,Credit Card,869.99
ORD2744,CUST142,2023-03-25 16:15:47,Debit Card,5991.04
ORD2745,CUST161,2022-09-28 14:13:49,Credit Card,1257.08
ORD2746,CUST172,2024-02-26 03:09:53,Credit Card,1122.58
ORD2747,CUST146,2022-04-14 09:46:08,PayPal,647.26
ORD2748,CUST103,2022-12-25 01:51:20,Credit Card,6504.3
ORD2749,CUST193,2023-05-20 13:21:49,Credit Card,1993.81
ORD2750,CUST136,2024-06-11 08:53:05,Debit Card,3208.11
ORD2751,CUST180,2023-01-21 18:11:37,Credit Card,4533.5
ORD2752,CUST187,2024-02-12 21:57:23,PayPal,4046.31
ORD2753,CUST137,2024-07-01 21:32:40,Credit Card,1177.41
ORD2754,CUST137,2024-03-30 08:37:52,Credit Card,4295.95
ORD2755,CUST157,2022-12-07 18:44:30,PayPal,3692.03
ORD2756,CUST155,2022-06-12 18:04:41,PayPal,2067.18
ORD2757,CUST166,2024-03-29 00:30:29,Debit Card,2958.57
ORD2758,CUST194,2023-09-20 06:53:25,Debit Card,2764.4
ORD2759,CUST130,2022-04-26 22:33:05,Credit Card,2575.25
ORD2760,CUST157,2023-06-27 22:28:20,Debit Card,2943.45
ORD2761,CUST178,2023-06-08 00:25:09,PayPal,3343.29
ORD2762,CUST169,2022-11-29 20:01:36,Debit Card,3307.29
ORD2763,CUST108,2023-02-09 18:01:33,Credit Card,1641.88
ORD2764,CUST175,2023-09-14 06:14:57,PayPal,2482.17
ORD2765,CUST148,2023-11-16 03:49:51,PayPal,5227.92
ORD2766,CUST101,2023-03-09 11:53:49,Debit Card,1983.32
ORD2767,CUST112,2023-07-09 21:24:04,Credit Card,2986.57
ORD2768,CUST179,2022-03-26 07:35:14,Debit Card,1973.1
ORD2769,CUST134,2024-03-29 16:15:25,PayPal,5157.34
ORD2770,CUST120,2022-02-10 13:32:02,Debit Card,2085.2
ORD2771,CUST152,2024-11-30 22:45:37,Credit Card,3286.27
ORD2772,CUST138,2023-12-26 14:45:55,Debit Card,5934.48
ORD2773,CUST101,2024-04-15 06:12:25,PayPal,7656.54
ORD2774,CUST137,2023-09-21 07:30:17,Debit Card,6567.16
ORD2775,CUST121,2024-12-22 11:24:59,PayPal,1960.46
ORD2776,CUST145,2024-07-15 04:22:56,PayPal,3566.94
ORD2777,CUST146,2022-05-22 23:23:30,PayPal,7146.64
ORD2778,CUST101,2024-08-18 20:35:54,PayPal,2227.38
ORD2779,CUST137,2024-03-26 14:30:03,PayPal,2939.1
ORD2780,CUST149,2023-10-05 16:15:58,PayPal,4517.89
ORD2781,CUST169,2024-01-17 22:06:04,Credit Card,5531.65
ORD2782,CUST158,2024-12-09 19:29:02,Debit Card,3490.98
ORD2783,CUST124,2023-08-09 14:48:36,Debit Card,2728.44
ORD2784,CUST134,2024-06-03 12:26:27,Credit Card,2273.0
ORD2785,CUST175,2022-10-24 19:25:28,Debit Card,3008.97
ORD2786,CUST170,2023-02-10 17:58:19,PayPal,5232.08
ORD2787,CUST103,2024-05-28 05:35:47,Credit Card,3648.84
ORD2788,CUST149,2022-07-03 09:15:37,Credit Card,6695.27
ORD2789,CUST152,2023-09-11 07:59:46,PayPal,2493.54
ORD2790,CUST154,2024-04-01 11:31:10,Credit Card,5250.72
ORD2791,CUST130,2022-01-01 16:15:21,Credit Card,4679.25
ORD2792,CUST137,2024-09-03 06:36:47,Debit Card,5533.69
ORD2793,CUST116,2023-11-05 08:46:46,PayPal,3763.98
ORD2794,CUST153,2022-01-04 06:17:24,PayPal,5577.07
ORD2795,CUST108,2022-12-28 16:35:59,Debit Card,2373.15
ORD2796,CUST157,2023-09-21 10:28:56,Debit Card,1810.56
ORD2797,CUST142,2023-11-10 17:08:03,PayPal,4250.31
ORD2798,CUST142,2022-09-21 11:29:36,Credit Card,5661.86
ORD2799,CUST151,2022-03-19 22:39:53,Credit Card,7978.38
ORD2800,CUST149,2022-08-26 19:12:26,PayPal,2987.34
ORD2801,CUST170,2023-08-31 13:27:54,PayPal,414.11
ORD2802,CUST115,2023-07-14 11:03:52,Debit Card,3934.14
ORD2803,CUST168,2022-12-27 03:30:36,Debit Card,3362.1
ORD2804,CUST181,2024-06-06 13:05:12,PayPal,3841.59
ORD2805,CUST139,2022-12-05 01:20:21,Debit Card,933.8
ORD2806,CUST102,2024-11-06 04:16:36,Credit Card,3399.98
ORD2807,CUST160,2022-06-12 07:33:58,Debit Card,999.84
ORD2808,CUST172,2024-12-15 19:18:17,Credit Card,2790.2
ORD2809,CUST168,2022-04-05 12:15:43,Debit Card,3830.31
ORD2810,CUST101,2024-01-08 03:53:24,PayPal,3859.81
ORD2811,CUST135,2023-02-22 08:39:52,Credit Card,1919.14
ORD2812,CUST112,2024-08-30 07:38:29,Credit Card,4776.56
ORD2813,CUST177,2023-07-14 15:59:04,Debit Card,5076.56
ORD2814,CUST160,2022-06-15 03:24:42,Credit Card,4360.26
ORD2815,CUST156,2023-09-25 20:58:33,Credit Card,4475.81
ORD2816,CUST144,2023-09-22 07:03:26,Credit Card,974.28
ORD2817,CUST176,2024-08-06 16:01:16,Credit Card,1944.98
ORD2818,CUST174,2023-01-23 16:07:12,Debit Card,3672.38
ORD2819,CUST106,2023-02-05 20:49:21,PayPal,2350.08
ORD2820,CUST159,2024-05-18 07:57:17,Debit Card,3279.21
ORD2821,CUST151,2024-07-01 00:06:37,Credit Card,5945.52
ORD2822,CUST194,2023-12-30 13:29:38,Credit Card,3528.4
ORD2823,CUST182,2023-01-27 07:05:18,Debit Card,5048.48
ORD2824,CUST181,2023-06-25 02:31:23,Debit Card,5038.77
ORD2825,CUST139,2022-05-04 03:24:08,Credit Card,3818.77
ORD2826,CUST199,2024-07-09 14:02:37,Debit Card,1880.46
ORD2827,CUST172,2022-06-18 20:07:13,Credit Card,5248.04
ORD2828,CUST151,2022-11-11 23:09:25,Credit Card,1833.67
ORD2829,CUST119,2022-02-09 12:11:34,PayPal,4787.86
ORD2830,CUST167,2023-01-14 20:10:32,Credit Card,7694.89
ORD2831,CUST116,2023-09-23 18:11:27,Debit Card,6002.04
ORD2832,CUST183,2024-08-17 08:09:43,Debit Card,5720.86
ORD2833,CUST107,2024-09-13 21:51:15,Debit Card,2352.44
ORD2834,CUST110,2024-03-11 07:07:36,PayPal,3085.51
ORD2835,CUST119,2024-07-29 06:10:36,Credit Card,3812.6
ORD2836,CUST134,2022-05-09 06:59:14,Debit Card,3019.42
ORD2837,CUST124,2023-04-18 14:05:00,PayPal,1917.12
ORD2838,CUST114,2023-04-04 21:29:42,Credit Card,3770.13
ORD2839,CUST195,2023-09-06 03:14:27,Credit Card,3835.97
ORD2840,CUST144,2023-07-17 19:01:57,Debit Card,5093.25
ORD2841,CUST144,2023-01-24 20:25:59,PayPal,3089.17
ORD2842,CUST160,2024-06-19 19:58:10,Debit Card,977.88
ORD2843,CUST175,2024-01-31 10:17:23,Debit Card,2558.03
ORD2844,CUST139,2022-07-22 03:56:28,Credit Card,5047.4
ORD2845,CUST169,2022-01-05 16:25:04,PayPal,6432.13
ORD2846,CUST190,2022-11-20 05:05:10,Debit Card,4820.37
ORD2847,CUST120,2023-04-09 09:56:02,PayPal,3022.0
ORD2848,CUST151,2024-06-15 07:15:32,PayPal,4589.47
ORD2849,CUST112,2022-08-04 13:29:06,Debit Card,5302.47
ORD2850,CUST102,2023-12-28 22:40:38,Credit Card,2653.47
ORD2851,CUST117,2023-02-14 06:36:29,Credit Card,4122.4
ORD2852,CUST139,2023-06-14 02:40:17,Credit Card,4373.26
ORD2853,CUST189,2022-12-15 21:02:49,Credit Card,5238.73
ORD2854,CUST182,2024-08-07 02:20:19,Debit Card,6452.78
ORD2855,CUST166,2023-08-23 18:57:02,Debit Card,557.59
ORD2856,CUST122,2024-12-29 13:39:02,Debit Card,1301.91
ORD2857,CUST104,2022-04-01 02:10:51,Credit Card,2313.92
ORD2858,CUST178,2022-05-29 13:47:04,Credit Card,5437.69
ORD2859,CUST122,2024-05-21 09:50:07,Credit Card,5744.53
ORD2860,CUST136,2023-06-19 03:50:00,Debit Card,1782.51
ORD2861,CUST187,2022-04-24 20:16:48,Credit Card,2444.5
ORD2862,CUST166,2023-05-18 02:07:40,Debit Card,2938.31
ORD2863,CUST118,2022-10-30 20:29:53,Debit Card,2640.94
ORD2864,CUST167,2022-08-02 04:17:17,Credit Card,5847.7
ORD2865,CUST169,2022-03-24 23:27:45,Debit Card,1199.15
ORD2866,CUST126,2022-01-04 19:56:54,Credit Card,3101.35
ORD2867,CUST199,2022-10-21 20:33:39,PayPal,980.01
ORD2868,CUST185,2023-02-20 10:57:41,PayPal,6379.16
ORD2869,CUST122,2023-01-02 06:41:36,Credit Card,5724.47
ORD2870,CUST169,2023-04-24 20:35:08,Credit Card,861.76
ORD2871,CUST172,2022-09-08 18:36:33,Debit Card,6326.44
ORD2872,CUST171,2022-05-31 15:41:38,PayPal,2538.67
ORD2873,CUST189,2024-02-17 11:26:17,PayPal,6091.15
ORD2874,CUST183,2023-01-07 02:19:07,Debit Card,5432.39
ORD2875,CUST151,2023-11-03 02:53:50,Credit Card,4953.44
ORD2876,CUST147,2023-10-18 01:37:23,Debit Card,2138.49
ORD2877,CUST198,2024-07-26 10:39:17,PayPal,1858.74
ORD2878,CUST150,2023-09-14 00:12:50,Debit Card,5568.05
ORD2879,CUST182,2023-03-01 23:07:12,Credit Card,4765.66
ORD2880,CUST117,2022-03-23 03:12:22,Debit Card,6356.77
ORD2881,CUST116,2024-08-28 04:31:15,PayPal,5291.76
ORD2882,CUST170,2023-05-01 08:26:56,PayPal,2884.12
ORD2883,CUST182,2022-05-07 15:39:47,Credit Card,1216.55
ORD2884,CUST124,2023-07-16 01:50:14,Debit Card,4567.18
ORD2885,CUST162,2022-07-12 16:30:40,Debit Card,2270.65
ORD2886,CUST101,2023-06-15 00:34:35,Credit Card,3534.54
ORD2887,CUST174,2022-11-09 07:18:04,PayPal,4547.69
ORD2888,CUST155,2024-10-06 23:40:47,Debit Card,1439.45
ORD2889,CUST179,2024-07-23 00:01:11,Debit Card,885.52
ORD2890,CUST170,2024-03-12 11:21:07,PayPal,5639.49
ORD2891,CUST149,2022-02-19 22:15:08,Debit Card,2410.19
ORD2892,CUST139,2023-04-09 20:52:35,PayPal,6461.49
ORD2893,CUST145,2022-02-05 12:05:30,Debit Card,1343.34
ORD2894,CUST130,2023-03-24 00:37:55,Debit Card,3603.08
ORD2895,CUST114,2022-08-06 22:31:18,Debit Card,2659.64
ORD2896,CUST182,2024-06-20 07:21:57,PayPal,898.66
ORD2897,CUST158,2024-07-12 04:14:03,PayPal,5721.27
ORD2898,CUST158,2022-02-15 01:46:46,Credit Card,1792.31
ORD2899,CUST193,2024-06-29 03:08:44,Credit Card,1533.78
ORD2900,CUST183,2023-11-07 18:07:11,PayPal,1526.65
ORD2901,CUST172,2023-07-23 04:20:22,Debit Card,2051.16
ORD2902,CUST124,2022-06-08 01:06:16,Credit Card,682.51
ORD2903,CUST130,2022-02-08 05:26:24,Debit Card,7775.85
ORD2904,CUST150,2023-11-23 13:52:38,Debit Card,3445.72
ORD2905,CUST171,2023-07-14 14:10:59,Credit Card,2130.51
ORD2906,CUST183,2023-10-13 12:10:38,Credit Card,6505.45
ORD2907,CUST167,2024-08-27 03:55:46,Credit Card,4007.61
ORD2908,CUST180,2022-07-05 22:02:07,Debit Card,3010.1
ORD2909,CUST110,2023-04-12 14:35:39,Debit Card,3326.17
ORD2910,CUST148,2024-01-02 07:47:30,Credit Card,2318.74
ORD2911,CUST121,2022-12-29 17:16:02,Credit Card,8008.68
ORD2912,CUST175,2024-06-16 22:28:53,Credit Card,3282.57
ORD2913,CUST139,2024-04-13 13:36:21,PayPal,8659.81
ORD2914,CUST103,2022-04-17 18:19:31,Credit Card,2079.3
ORD2915,CUST197,2024-08-16 17:36:23,Credit Card,2590.5
ORD2916,CUST128,2022-10-05 16:27:37,Debit Card,1994.01
ORD2917,CUST192,2024-03-24 13:48:30,Credit Card,8530.17
ORD2918,CUST135,2022-05-26 00:18:17,Debit Card,700.27
ORD2919,CUST105,2024-05-31 06:50:15,PayPal,5882.22
ORD2920,CUST182,2024-01-13 00:06:30,Credit Card,4466.21
ORD2921,CUST137,2022-08-16 06:42:00,Debit Card,2459.17
ORD2922,CUST145,2022-07-16 10:55:10,Debit Card,2939.42
ORD2923,CUST149,2024-02-09 03:13:40,PayPal,1962.23
ORD2924,CUST166,2023-03-07 21:29:18,PayPal,3933.53
ORD2925,CUST136,2023-03-18 23:11:23,Credit Card,7530.62
ORD2926,CUST154,2023-11-17 22:56:35,Debit Card,2154.61
ORD2927,CUST120,2023-02-02 15:32:28,PayPal,3630.12
ORD2928,CUST135,2024-08-06 11:26:37,Credit Card,4411.72
ORD2929,CUST163,2024-02-04 08:44:51,Credit Card,4638.78
ORD2930,CUST127,2023-02-21 17:38:05,Debit Card,6057.03
ORD2931,CUST105,2023-06-06 23:17:15,Debit Card,1957.11
ORD2932,CUST137,2023-04-16 00:04:02,Debit Card,2040.47
ORD2933,CUST106,2023-07-16 08:45:10,Credit Card,3627.17
ORD2934,CUST193,2023-12-05 02:19:10,Debit Card,3750.89
ORD2935,CUST141,2024-11-10 01:45:18,Debit Card,3440.49
ORD2936,CUST118,2023-02-20 06:55:04,Debit Card,5723.99
ORD2937,CUST182,2022-10-09 04:35:14,Credit Card,1149.99
ORD2938,CUST115,2023-04-06 06:33:53,Credit Card,2643.95
ORD2939,CUST185,2023-06-21 20:19:40,Debit Card,5675.71
ORD2940,CUST174,2023-10-13 07:03:29,PayPal,6190.36
ORD2941,CUST190,2023-01-05 00:35:31,Debit Card,3845.09
ORD2942,CUST124,2024-05-25 23:42:24,PayPal,2667.13
ORD2943,CUST159,2023-12-02 19:14:55,Debit Card,4931.19
ORD2944,CUST188,2024-07-25 08:47:07,Debit Card,2713.68
ORD2945,CUST123,2024-05-31 14:40:43,PayPal,1176.38
ORD2946,CUST168,2024-12-16 06:28:51,PayPal,7186.86
ORD2947,CUST129,2023-06-07 03:15:30,Debit Card,3299.53
ORD2948,CUST174,2023-11-08 06:17:48,Debit Card,4894.82
ORD2949,CUST166,2022-03-28 15:41:12,PayPal,1776.27
ORD2950,CUST162,2023-11-20 06:19:48,Debit Card,1546.84
ORD2951,CUST184,2022-09-10 17:36:21,Credit Card,1938.33
ORD2952,CUST123,2022-03-13 00:58:23,PayPal,6664.42
ORD2953,CUST116,2023-10-08 21:54:30,Credit Card,1439.96
ORD2954,CUST137,2024-05-20 00:01:19,PayPal,1554.24
ORD2955,CUST173,2024-11-26 16:42:01,PayPal,1124.46
ORD2956,CUST143,2022-02-04 09:41:11,PayPal,8686.13
ORD2957,CUST192,2022-06-17 14:02:43,Credit Card,7323.7
ORD2958,CUST136,2022-05-05 23:08:28,PayPal,1904.72
ORD2959,CUST125,2023-06-25 21:46:29,PayPal,4117.3
ORD2960,CUST170,2022-04-29 06:02:27,Debit Card,3017.67
ORD2961,CUST111,2023-04-10 16:08:58,Debit Card,4826.66
ORD2962,CUST132,2024-08-06 01:19:23,Debit Card,3327.48
ORD2963,CUST121,2023-07-23 13:26:58,Debit Card,1040.19
ORD2964,CUST162,2024-07-30 07:35:21,Credit Card,5459.94
ORD2965,CUST197,2022-08-17 23:30:10,Debit Card,3006.6
ORD2966,CUST118,2024-01-07 16:54:43,PayPal,4484.22
ORD2967,CUST166,2024-11-02 22:52:46,Credit Card,2040.8
ORD2968,CUST108,2022-01-01 15:57:09,PayPal,5112.8
ORD2969,CUST191,2022-02-03 18:10:44,Debit Card,4665.59
ORD2970,CUST194,2024-12-01 06:21:03,Debit Card,2014.62
ORD2971,CUST115,2023-06-27 20:38:04,PayPal,2227.34
ORD2972,CUST184,2022-05-24 14:47:49,PayPal,1555.72
ORD2973,CUST153,2023-05-15 08:24:07,Credit Card,3663.91
ORD2974,CUST189,2022-01-11 20:27:42,Debit Card,4417.14
ORD2975,CUST154,2022-09-18 06:11:26,Credit Card,3785.05
ORD2976,CUST155,2024-09-05 06:59:38,PayPal,3282.92
ORD2977,CUST197,2023-07-04 04:12:16,Credit Card,1630.12
ORD2978,CUST152,2024-05-20 08:24:58,PayPal,3261.41
ORD2979,CUST136,2024-12-22 10:34:33,Debit Card,3046.44
ORD2980,CUST151,2024-01-28 19:34:08,Credit Card,5064.47
ORD2981,CUST194,2024-06-19 11:51:56,PayPal,1613.65
ORD2982,CUST155,2022-04-13 09:41:58,PayPal,2736.51
ORD2983,CUST133,2023-11-29 10:56:27,PayPal,4479.1
ORD2984,CUST176,2024-09-17 00:20:05,Credit Card,2651.55
ORD2985,CUST136,2024-08-18 21:58:28,PayPal,1000.81
ORD2986,CUST131,2023-07-17 11:31:58,Credit Card,3590.33
ORD2987,CUST127,2023-08-16 10:47:41,PayPal,2171.62
ORD2988,CUST100,2024-09-05 04:04:55,PayPal,2093.52
ORD2989,CUST113,2023-10-09 06:13:46,PayPal,5536.67
ORD2990,CUST185,2024-05-25 06:57:17,Credit Card,3042.3
ORD2991,CUST110,2023-09-21 09:38:47,Credit Card,5910.9
ORD2992,CUST192,2022-05-31 14:24:26,Debit Card,5467.77
ORD2993,CUST133,2023-04-22 12:25:58,Debit Card,4606.6
ORD2994,CUST166,2023-03-07 04:06:20,Credit Card,3511.57
ORD2995,CUST169,2024-07-06 03:17:14,Debit Card,1540.81
ORD2996,CUST137,2022-01-30 03:47:45,Debit Card,4595.35
ORD2997,CUST195,2023-01-06 19:27:26,Debit Card,1958.04
ORD2998,CUST104,2023-06-05 17:19:41,Credit Card,3428.31
ORD2999,CUST172,2024-06-25 03:23:43,Debit Card,6484.77
ORD3000,CUST173,2024-01-30 18:48:45,Debit Card,1170.23
ORD3001,CUST150,2022-10-06 00:33:27,Credit Card,3551.55
ORD3002,CUST170,2023-11-18 07:24:08,Credit Card,1131.32
ORD3003,CUST124,2022-03-22 22:19:52,Credit Card,3504.14
ORD3004,CUST188,2022-04-11 19:57:34,Credit Card,1155.95
ORD3005,CUST114,2022-01-19 16:34:55,PayPal,6519.69
ORD3006,CUST184,2024-05-25 06:46:00,PayPal,794.15
ORD3007,CUST182,2023-04-29 23:13:09,Credit Card,4030.59
ORD3008,CUST154,2022-02-07 10:03:05,Credit Card,2253.99
ORD3009,CUST136,2022-01-17 11:49:03,Debit Card,1821.22
ORD3010,CUST197,2022-05-24 13:33:21,PayPal,2349.02
ORD3011,CUST194,2024-03-18 06:22:22,Debit Card,5242.26
ORD3012,CUST121,2022-04-28 05:26:18,PayPal,1029.26
ORD3013,CUST195,2022-08-26 09:13:54,Debit Card,1010.43
