CustomerID,OrderDate,PaymentMethod,OrderTotal
CUST125,2023-12-14 02:09:11,Apple Pay,2032.8
CUST131,2023-03-13 17:23:26,Credit Card,4272.0
CUST106,2025-08-30 08:32:59,Google Pay,676.5
CUST190,2024-10-10 10:27:52,Credit Card,9219.8
CUST147,2025-02-07 20:36:19,Apple Pay,3026.87
CUST164,2023-11-22 19:14:06,Credit Card,2739.77
CUST115,2025-01-03 15:27:51,PayPal,8282.0
CUST130,2023-04-09 23:03:34,Credit Card,3181.2
CUST176,2024-03-03 04:35:05,Credit Card,5385.6
CUST160,2024-05-14 08:54:40,Debit Card,7550.63
CUST144,2024-07-04 04:56:30,Credit Card,9979.88
CUST133,2024-10-05 02:09:20,PayPal,2691.7
CUST188,2024-07-10 21:39:18,Credit Card,2903.11
CUST103,2023-01-22 22:26:46,Credit Card,4967.89
CUST120,2023-10-03 08:16:40,Apple Pay,6806.2
CUST199,2023-12-24 13:27:15,Afterpay,11554.49
CUST128,2024-05-16 07:51:40,Debit Card,4776.2
CUST186,2023-10-14 19:53:28,Credit Card,3790.6
CUST183,2023-07-16 01:50:33,Credit Card,5749.75
CUST102,2023-09-13 08:58:57,Apple Pay,7476.7
CUST198,2025-03-15 01:06:19,PayPal,2142.8
CUST160,2024-08-25 22:39:31,Google Pay,575.85
CUST182,2025-07-25 12:49:54,Credit Card,1778.7
CUST101,2024-01-04 10:14:06,Credit Card,3626.32
CUST177,2024-08-05 19:53:50,Apple Pay,8091.84
CUST139,2024-11-22 15:40:51,PayPal,3120.79
CUST190,2024-12-30 17:20:48,Debit Card,3496.9
CUST154,2023-12-27 20:58:20,Google Pay,6155.6
CUST144,2023-01-31 13:46:27,Debit Card,5716.7
CUST127,2025-06-20 12:29:26,Debit Card,4561.7
CUST186,2023-09-20 07:09:19,Debit Card,313.83
CUST179,2025-06-21 18:50:00,Credit Card,3510.1
CUST113,2025-05-18 22:59:14,Credit Card,10363.84
CUST184,2023-02-05 05:22:09,Afterpay,9430.3
CUST147,2023-10-08 02:21:37,Debit Card,5577.41
CUST176,2024-03-12 16:15:05,Debit Card,4612.54
CUST138,2023-09-28 09:34:55,PayPal,4008.4
CUST161,2023-11-02 08:46:55,Credit Card,7668.11
CUST135,2024-03-27 15:13:54,Debit Card,4241.6
CUST135,2023-05-25 00:45:03,Credit Card,8389.77
CUST191,2025-06-14 00:46:58,Afterpay,1956.8
CUST183,2023-02-16 10:29:53,Credit Card,6909.94
CUST119,2023-11-20 19:47:09,Debit Card,2378.2
CUST130,2025-02-24 04:59:05,Google Pay,4689.69
CUST176,2024-07-09 03:14:03,Credit Card,12786.4
CUST140,2023-10-31 17:20:02,PayPal,10080.4
CUST192,2024-11-15 19:05:38,Credit Card,8353.4
CUST163,2024-10-05 15:14:43,Afterpay,1097.8
CUST133,2024-01-20 06:52:56,Google Pay,7566.5
CUST151,2024-08-14 18:22:16,Credit Card,10410.4
CUST104,2024-01-05 05:18:44,Debit Card,9948.4
CUST173,2024-08-28 08:38:04,Apple Pay,5761.48
CUST143,2023-06-05 11:49:04,PayPal,21608.4
CUST128,2025-05-20 18:02:46,PayPal,4046.81
CUST181,2025-03-07 16:58:23,PayPal,10286.62
CUST185,2023-11-22 01:56:55,Credit Card,1908.9
CUST138,2024-05-04 02:57:26,Apple Pay,1496.44
CUST184,2024-12-30 08:39:48,Apple Pay,2295.7
CUST123,2024-08-16 21:16:39,Credit Card,798.68
CUST160,2023-10-22 10:20:53,Credit Card,3874.75
CUST133,2023-10-31 22:53:38,PayPal,6793.19
CUST171,2023-07-28 05:24:41,PayPal,5425.08
CUST123,2023-01-27 00:18:14,Google Pay,9323.78
CUST142,2024-12-20 13:11:57,PayPal,3712.5
CUST128,2023-05-21 10:20:14,Credit Card,2857.8
CUST195,2024-03-14 00:49:10,Apple Pay,4686.12
CUST153,2024-02-25 07:06:06,PayPal,9031.96
CUST142,2023-10-17 07:15:23,Credit Card,1466.63
CUST174,2025-02-23 02:17:42,Credit Card,3736.7
CUST115,2024-11-02 07:49:30,Debit Card,740.3
CUST181,2024-11-04 10:36:16,Debit Card,8207.1
CUST179,2025-03-24 16:17:30,Credit Card,6023.73
CUST124,2023-03-09 15:26:30,Debit Card,7968.16
CUST187,2025-06-13 20:05:17,Credit Card,9480.82
CUST138,2023-12-01 15:13:54,Credit Card,7295.2
CUST119,2023-06-24 22:32:31,Credit Card,1753.48
CUST125,2024-04-27 11:04:11,Credit Card,4658.25
CUST172,2024-07-12 13:13:06,Google Pay,5818.05
CUST158,2024-07-08 07:32:50,Credit Card,3861.91
CUST191,2025-02-09 21:46:56,Credit Card,2355.03
CUST110,2023-02-26 03:22:00,Debit Card,2636.7
CUST180,2025-03-26 22:40:57,Afterpay,5822.3
CUST140,2024-07-20 08:40:42,Debit Card,3854.91
CUST100,2023-07-06 22:49:08,Debit Card,5037.81
CUST126,2023-05-08 11:42:59,PayPal,5613.3
CUST121,2025-05-11 08:33:05,Debit Card,7042.2
CUST120,2024-01-02 02:37:15,Debit Card,5403.98
CUST197,2023-05-25 04:40:21,PayPal,10042.34
CUST116,2024-10-03 20:45:54,Debit Card,5361.4
CUST181,2024-05-04 14:24:36,Credit Card,3511.15
CUST154,2024-08-26 21:16:45,Afterpay,1768.49
CUST149,2025-03-20 02:16:02,Credit Card,9122.3
CUST168,2023-05-16 10:51:46,Credit Card,3217.75
CUST147,2024-06-25 12:59:41,Afterpay,1917.3
CUST141,2023-04-28 20:36:11,PayPal,5852.39
CUST167,2024-06-29 09:28:51,Credit Card,3959.11
CUST186,2023-08-10 14:33:10,Credit Card,7649.4
CUST193,2024-05-30 13:10:21,Credit Card,3847.49
CUST188,2025-05-16 11:48:53,Apple Pay,4506.7
CUST139,2025-01-21 00:16:48,Credit Card,6810.1
CUST149,2025-06-05 01:15:17,Debit Card,4451.7
CUST139,2023-10-14 12:02:39,Credit Card,2746.7
CUST105,2024-02-14 08:38:54,Credit Card,1129.7
CUST137,2023-05-31 08:42:18,Debit Card,2449.7
CUST166,2023-12-28 14:29:04,Debit Card,1380.11
CUST143,2025-02-22 01:14:13,Credit Card,9343.4
CUST187,2024-09-05 21:46:31,Afterpay,4836.7
CUST143,2023-04-08 05:21:17,Afterpay,2196.7
CUST162,2024-04-14 00:51:16,Credit Card,4820.71
CUST124,2023-10-22 13:42:27,Credit Card,1523.85
CUST151,2024-07-07 20:09:49,Credit Card,10765.26
CUST128,2024-05-28 18:14:12,PayPal,10193.8
CUST116,2023-07-13 13:28:22,Credit Card,11545.6
CUST102,2024-11-06 12:45:00,Debit Card,4145.02
CUST121,2024-03-11 10:41:08,Credit Card,6211.7
CUST191,2023-08-27 04:07:53,PayPal,4138.87
CUST104,2024-05-11 08:08:39,Credit Card,1185.8
CUST181,2023-08-17 13:10:42,Credit Card,2714.88
CUST168,2023-06-24 08:03:06,Debit Card,4217.51
CUST176,2023-10-31 20:58:36,Afterpay,11216.37
CUST184,2023-10-27 05:22:38,Credit Card,5276.7
CUST102,2025-08-28 16:41:13,Credit Card,2464.98
CUST114,2024-03-21 20:16:22,Credit Card,3043.7
CUST148,2025-03-21 03:14:10,Credit Card,6699.0
CUST132,2023-09-06 22:33:16,Debit Card,8031.87
CUST119,2024-11-03 22:58:47,Credit Card,3040.4
CUST187,2025-02-15 10:02:40,Debit Card,10537.5
CUST138,2023-12-24 08:19:52,Credit Card,2350.7
CUST112,2025-06-02 17:15:59,PayPal,3103.22
CUST134,2024-11-21 03:39:06,Debit Card,1073.6
CUST189,2023-02-24 02:06:59,Credit Card,16787.1
CUST113,2025-04-30 02:33:10,Debit Card,1024.29
CUST179,2025-07-06 13:27:37,Credit Card,8356.7
CUST114,2023-03-05 14:05:48,PayPal,6128.74
CUST163,2023-05-11 13:29:27,Credit Card,1725.38
CUST125,2023-12-21 14:39:22,PayPal,4691.24
CUST166,2025-05-18 01:20:36,Afterpay,3001.72
CUST145,2024-05-20 20:46:08,PayPal,10311.4
CUST137,2024-09-11 00:59:21,Credit Card,3571.7
CUST170,2024-10-15 02:38:27,Debit Card,5790.4
CUST126,2023-03-26 11:37:37,PayPal,3817.45
CUST161,2023-11-12 09:36:55,Credit Card,6392.1
CUST100,2023-08-04 05:39:00,Credit Card,4457.2
CUST111,2023-10-10 20:18:04,Google Pay,3570.6
CUST173,2025-05-16 12:26:09,PayPal,6157.8
CUST119,2024-12-10 14:03:38,Google Pay,3728.16
CUST199,2024-08-26 16:46:52,Debit Card,7442.6
CUST192,2023-03-10 21:03:34,PayPal,13633.4
CUST132,2024-09-19 05:27:34,Debit Card,8247.8
CUST158,2024-07-13 12:19:03,Afterpay,5172.85
CUST137,2024-06-08 05:20:21,Credit Card,2416.7
CUST106,2023-09-27 16:42:04,Credit Card,2857.8
CUST122,2023-11-14 12:13:41,Apple Pay,3582.25
CUST137,2023-10-20 14:35:48,Credit Card,7177.12
CUST186,2024-07-16 13:45:00,Credit Card,2197.8
CUST194,2024-08-23 06:09:08,Credit Card,8777.45
CUST197,2023-10-08 14:04:16,Google Pay,12367.88
CUST101,2023-04-29 22:46:08,Apple Pay,8144.4
CUST184,2025-02-11 09:26:30,Debit Card,7735.99
CUST142,2024-12-10 15:02:43,Credit Card,3033.22
CUST156,2023-12-03 07:13:55,Afterpay,12382.83
CUST134,2023-01-05 01:57:35,Apple Pay,2417.8
CUST111,2024-05-14 15:39:47,Credit Card,3141.6
CUST143,2025-06-27 04:02:25,Credit Card,12346.49
CUST151,2024-05-03 18:09:22,Credit Card,2967.8
CUST158,2024-11-29 14:13:01,Credit Card,7627.4
CUST149,2025-05-05 16:11:00,PayPal,6677.46
CUST161,2023-01-31 10:20:45,PayPal,7801.2
CUST183,2024-10-23 06:59:00,Google Pay,3156.7
CUST121,2024-08-31 07:56:24,Credit Card,6670.59
CUST189,2025-07-10 05:04:53,PayPal,7994.8
CUST120,2024-06-13 06:10:46,Credit Card,1977.8
CUST175,2023-07-02 07:12:46,Debit Card,6446.75
CUST172,2023-02-25 13:14:25,PayPal,3462.8
CUST123,2024-07-23 12:48:21,Debit Card,5936.7
CUST199,2025-06-23 08:29:46,Credit Card,6352.6
CUST103,2023-04-14 17:52:57,Apple Pay,4241.6
CUST193,2023-10-01 06:51:21,Afterpay,8797.99
CUST116,2024-08-25 03:50:27,Debit Card,2027.3
CUST162,2023-05-06 09:21:19,Credit Card,5255.23
CUST152,2024-03-12 00:24:30,Credit Card,4008.4
CUST108,2023-02-25 23:00:51,Credit Card,5450.5
CUST140,2025-03-31 11:45:57,Credit Card,15177.38
CUST186,2023-12-30 06:50:07,Debit Card,2698.7
CUST195,2025-06-07 03:22:21,Debit Card,11323.4
CUST172,2023-08-25 06:15:06,Credit Card,5854.2
CUST185,2023-09-12 23:55:17,Apple Pay,1682.2
CUST166,2024-03-15 09:10:28,Debit Card,3679.5
CUST189,2023-04-20 21:57:11,Debit Card,7305.03
CUST155,2025-06-10 22:54:00,PayPal,8683.4
CUST131,2025-06-20 21:51:22,Debit Card,10470.22
CUST184,2024-04-08 11:25:48,PayPal,3109.16
CUST149,2024-04-26 15:26:14,Credit Card,10621.31
CUST171,2024-04-17 11:38:58,Google Pay,10265.2
CUST178,2024-05-25 18:49:16,Credit Card,5927.99
CUST182,2024-10-25 00:54:21,Google Pay,4010.6
CUST164,2023-03-31 06:36:38,Apple Pay,743.6
CUST163,2025-04-24 17:50:36,Apple Pay,3881.9
CUST109,2025-08-27 04:18:57,PayPal,6400.1
CUST141,2023-12-29 06:19:24,Credit Card,3711.29
CUST135,2024-04-18 14:51:11,Credit Card,6546.8
CUST128,2025-05-23 12:09:19,Debit Card,1566.4
CUST148,2023-04-04 19:51:52,Credit Card,4891.7
CUST130,2024-11-08 01:36:34,Credit Card,1794.08
CUST156,2024-08-11 15:05:07,Apple Pay,1296.66
CUST157,2025-02-19 00:26:32,Credit Card,14579.58
CUST163,2025-05-25 04:52:54,Credit Card,4121.7
CUST115,2024-12-01 15:27:22,Afterpay,4175.6
CUST195,2024-09-15 05:22:02,PayPal,4844.82
CUST113,2023-05-01 07:50:23,Credit Card,15556.53
CUST104,2023-09-26 17:11:37,Debit Card,7889.72
CUST100,2023-08-06 00:53:32,Apple Pay,19127.87
CUST177,2023-09-11 04:05:17,Afterpay,3059.69
CUST181,2025-03-07 21:09:44,Credit Card,4029.3
CUST165,2024-03-03 12:10:36,Debit Card,4914.94
CUST183,2024-07-24 12:01:00,PayPal,4837.8
CUST143,2023-03-22 11:01:50,Credit Card,3669.6
CUST106,2023-07-20 15:37:16,Apple Pay,2108.7
CUST158,2025-01-10 19:53:43,Credit Card,7136.99
CUST198,2023-08-20 05:58:24,Debit Card,4497.32
CUST160,2025-07-24 03:50:42,PayPal,3195.5
CUST146,2025-06-05 04:48:05,PayPal,9892.3
CUST114,2025-03-17 10:17:33,Credit Card,2865.5
CUST184,2023-05-19 12:52:05,Credit Card,4511.69
CUST143,2023-08-07 00:21:43,Credit Card,3874.9
CUST181,2024-09-12 22:47:59,Afterpay,7471.2
CUST137,2023-02-22 04:47:17,Debit Card,4247.1
CUST147,2024-11-18 05:34:28,PayPal,5810.2
CUST105,2025-07-21 07:15:11,Google Pay,10904.3
CUST163,2023-08-16 01:45:02,Credit Card,2385.19
CUST191,2024-10-30 11:01:09,PayPal,7962.04
CUST152,2024-06-13 01:16:36,Credit Card,4669.5
CUST178,2023-10-20 18:38:51,Credit Card,2210.29
CUST115,2024-08-07 04:53:15,Google Pay,7035.31
CUST150,2024-07-03 20:30:03,Credit Card,3405.6
CUST124,2025-02-02 19:08:13,PayPal,2654.14
CUST113,2024-02-19 12:10:53,PayPal,3623.4
CUST105,2024-09-05 18:39:42,Google Pay,1853.5
CUST186,2024-12-30 02:27:36,Debit Card,3275.81
CUST198,2023-10-14 04:47:24,Google Pay,10699.49
CUST158,2023-05-30 23:04:16,PayPal,11544.5
CUST164,2023-03-02 15:32:01,Credit Card,10115.6
CUST163,2024-07-06 13:26:52,Credit Card,5516.95
CUST194,2023-04-16 12:57:42,Credit Card,9031.63
CUST155,2025-04-07 03:49:34,Apple Pay,3404.5
CUST161,2024-03-03 07:37:11,Google Pay,3933.97
CUST199,2024-02-23 08:23:11,Google Pay,6976.47
CUST122,2024-01-05 08:48:21,PayPal,3845.6
CUST122,2025-02-09 03:37:30,PayPal,6267.8
CUST116,2025-02-22 12:59:34,Credit Card,10349.51
CUST184,2023-08-12 17:10:17,Debit Card,8026.7
CUST141,2025-08-05 10:40:27,Debit Card,6901.4
CUST149,2023-01-31 01:55:09,Credit Card,5166.7
CUST177,2024-08-21 02:06:51,Google Pay,3517.8
CUST197,2024-10-10 20:30:25,Credit Card,1780.13
CUST150,2024-05-06 10:38:17,Afterpay,2114.73
CUST137,2024-01-21 07:56:19,Debit Card,3706.71
CUST117,2024-09-11 05:53:46,Credit Card,4741.66
CUST177,2023-01-11 11:34:48,PayPal,1408.78
CUST195,2024-04-23 05:10:59,Debit Card,7830.9
CUST189,2024-06-16 15:03:43,Debit Card,3499.02
CUST140,2024-09-08 17:10:35,PayPal,16634.2
CUST170,2023-08-30 10:33:47,Debit Card,387.2
CUST125,2025-04-29 03:25:04,Credit Card,7835.72
CUST191,2023-04-12 22:27:06,Credit Card,5000.6
CUST144,2023-11-19 03:31:36,Google Pay,4676.29
CUST116,2024-06-18 07:35:23,Afterpay,8970.91
CUST183,2025-08-20 02:53:23,Afterpay,5725.78
CUST122,2024-06-27 14:22:17,Debit Card,3383.6
CUST188,2024-08-13 13:24:25,Debit Card,11692.73
CUST190,2023-09-17 19:18:23,Credit Card,4228.65
CUST145,2024-06-26 01:05:34,Debit Card,1882.71
CUST174,2023-08-12 11:52:26,Debit Card,3725.91
CUST185,2024-06-05 12:48:45,PayPal,4698.27
CUST186,2025-02-06 11:07:53,PayPal,13484.0
CUST168,2023-04-03 12:51:05,Credit Card,4872.14
CUST154,2025-07-26 03:40:18,Apple Pay,18116.14
CUST166,2024-12-10 23:03:20,Credit Card,5435.1
CUST148,2024-05-06 22:08:31,Credit Card,8211.41
CUST185,2024-01-18 19:23:27,Credit Card,6828.15
CUST134,2024-10-31 11:22:58,PayPal,3196.6
CUST120,2025-04-08 08:23:41,Afterpay,5276.7
CUST187,2023-03-21 05:00:47,Credit Card,3360.81
CUST107,2023-08-09 13:55:25,PayPal,3139.4
CUST137,2025-07-28 15:49:39,Credit Card,6539.5
CUST169,2024-09-28 12:58:27,Credit Card,10774.93
CUST157,2024-06-09 01:16:22,Credit Card,1647.8
CUST186,2024-02-05 20:20:15,PayPal,6205.1
CUST128,2024-01-20 17:49:50,PayPal,3674.01
CUST171,2024-12-27 04:38:42,Credit Card,10293.42
CUST165,2023-09-22 02:05:15,PayPal,4505.6
CUST189,2024-08-24 07:45:13,Credit Card,4560.6
CUST185,2024-10-05 21:34:46,Credit Card,11440.95
CUST148,2025-06-06 02:43:24,Credit Card,4504.5
CUST187,2023-03-29 17:27:39,Credit Card,12587.07
CUST170,2023-10-14 21:18:06,Credit Card,3932.86
CUST195,2024-09-17 05:56:41,Credit Card,3701.5
CUST179,2024-07-08 07:47:46,Apple Pay,1148.4
CUST156,2023-12-01 20:41:48,Apple Pay,2214.3
CUST181,2024-07-23 10:06:39,PayPal,8379.37
CUST182,2023-11-28 20:35:41,Credit Card,4996.2
CUST175,2023-02-02 16:40:09,Debit Card,6549.63
CUST177,2025-08-07 17:21:01,Credit Card,1837.0
CUST192,2025-04-14 07:57:28,Afterpay,2467.3
CUST137,2024-02-29 04:07:54,Credit Card,2176.13
CUST187,2024-02-21 09:58:43,Credit Card,3284.28
CUST122,2025-02-08 14:29:10,PayPal,3986.92
CUST115,2025-01-29 04:15:00,Credit Card,1280.16
CUST154,2023-08-01 03:31:32,Credit Card,8999.46
CUST133,2024-12-17 04:34:08,Credit Card,5936.7
CUST174,2024-03-02 13:17:49,Apple Pay,4459.4
CUST100,2025-01-31 12:45:06,Credit Card,9291.7
CUST190,2025-08-29 19:52:19,Google Pay,3426.95
CUST105,2025-03-24 11:38:59,Credit Card,1799.68
CUST141,2025-02-17 02:10:35,Debit Card,4325.2
CUST199,2025-02-19 17:24:35,Google Pay,4836.7
CUST178,2025-02-12 20:54:46,Apple Pay,3570.59
CUST138,2023-12-25 18:38:19,Debit Card,9859.3
CUST173,2025-04-25 00:24:54,Debit Card,8517.31
CUST109,2024-09-22 14:48:12,PayPal,4176.7
CUST140,2024-10-08 10:28:01,Debit Card,12151.7
CUST123,2023-10-24 19:20:14,Debit Card,5927.78
CUST164,2023-11-26 03:23:59,Credit Card,2137.3
CUST169,2025-05-03 07:38:21,Debit Card,336.6
CUST111,2024-05-06 09:53:27,Credit Card,2633.51
CUST127,2025-04-15 14:48:49,PayPal,4704.48
CUST142,2024-01-01 06:58:55,Credit Card,20925.83
CUST127,2024-12-21 02:37:11,Afterpay,2348.86
CUST179,2024-03-26 19:55:06,Debit Card,1151.7
CUST171,2023-07-25 01:51:45,Apple Pay,3019.5
CUST183,2024-10-08 09:56:16,Credit Card,3957.8
CUST185,2023-03-31 23:02:30,Credit Card,4094.57
CUST130,2024-04-22 00:01:26,Google Pay,10334.5
CUST178,2023-05-25 11:42:28,Google Pay,2033.71
CUST131,2024-11-20 11:48:31,Afterpay,12688.5
CUST187,2025-04-27 12:00:53,Google Pay,8027.8
CUST148,2023-11-12 18:19:24,Google Pay,3096.5
CUST114,2023-03-11 21:49:11,Credit Card,10104.18
CUST169,2023-05-17 15:08:03,PayPal,10665.6
CUST103,2025-03-03 11:38:23,Google Pay,4058.69
CUST198,2024-07-02 01:17:37,Credit Card,4397.8
CUST165,2025-04-10 00:48:35,Credit Card,1267.2
CUST105,2024-03-28 02:51:43,Credit Card,997.7
CUST183,2023-12-21 05:48:41,Credit Card,11031.07
CUST165,2024-01-20 08:12:32,Credit Card,1495.21
CUST112,2023-07-28 21:01:28,Credit Card,4430.99
CUST198,2023-04-19 10:29:02,Debit Card,6722.12
CUST100,2024-06-13 19:58:46,Debit Card,9618.58
CUST126,2025-01-18 20:41:09,PayPal,3626.7
CUST199,2024-06-16 00:50:46,Credit Card,4176.7
CUST187,2025-01-22 01:24:35,Credit Card,2357.3
CUST113,2023-07-24 18:17:41,Credit Card,2245.79
CUST189,2023-05-16 17:37:37,Apple Pay,8936.4
CUST194,2023-09-27 23:13:49,PayPal,960.97
CUST182,2025-06-27 17:30:04,Apple Pay,3481.41
CUST109,2024-06-22 12:12:15,PayPal,3585.77
CUST119,2024-12-08 14:46:56,Credit Card,12729.51
CUST191,2023-01-20 06:19:11,Credit Card,7961.26
CUST111,2025-06-12 23:34:06,Credit Card,2362.8
CUST122,2025-04-02 17:21:35,PayPal,10806.18
CUST171,2025-01-19 11:47:05,Credit Card,11954.9
CUST129,2024-08-26 14:13:38,Google Pay,6681.91
CUST152,2023-04-11 19:43:39,Credit Card,4091.98
CUST180,2023-01-07 18:56:13,Credit Card,5096.3
CUST140,2023-10-18 02:44:41,Credit Card,3801.47
CUST186,2025-02-14 02:39:27,Credit Card,8063.08
CUST100,2025-06-22 07:00:17,Debit Card,7921.43
CUST179,2025-03-05 08:11:49,Credit Card,3555.06
CUST195,2024-06-17 14:37:05,Debit Card,11654.5
CUST189,2023-11-21 06:18:06,Apple Pay,1573.5
CUST145,2023-08-08 05:25:20,Google Pay,6913.59
CUST113,2023-08-06 01:52:15,Credit Card,2472.8
CUST187,2024-11-30 17:08:31,Credit Card,2945.36
CUST111,2023-02-28 18:52:41,Credit Card,3110.58
CUST156,2024-01-20 06:02:56,Credit Card,6808.92
CUST184,2024-02-27 10:59:02,Credit Card,9342.3
CUST120,2023-11-04 09:29:14,Debit Card,1866.7
CUST117,2023-12-28 16:27:45,PayPal,11168.3
CUST169,2025-01-20 17:00:51,Credit Card,1370.68
CUST181,2023-12-01 12:25:35,Credit Card,6821.26
CUST186,2023-06-02 06:57:32,Google Pay,13217.31
CUST193,2024-05-20 14:49:41,Debit Card,2967.8
CUST101,2024-08-06 01:59:30,Debit Card,1468.27
CUST171,2024-06-27 15:07:53,Credit Card,831.6
CUST105,2023-11-19 21:24:01,Credit Card,6867.3
CUST176,2025-06-01 21:14:52,Credit Card,11565.23
CUST170,2024-11-03 02:38:07,Google Pay,4189.16
CUST139,2023-08-23 03:01:07,Credit Card,7477.8
CUST194,2025-05-03 09:41:11,Google Pay,7195.3
CUST144,2024-10-15 07:51:43,Credit Card,8114.01
CUST182,2025-07-25 14:05:30,Apple Pay,5070.13
CUST118,2024-03-26 05:36:21,Credit Card,3236.2
CUST128,2023-08-15 13:27:37,Debit Card,3438.6
CUST132,2024-05-21 14:38:10,Credit Card,2892.21
CUST123,2023-01-30 04:49:03,PayPal,4922.54
CUST172,2025-02-11 20:08:46,Apple Pay,8858.07
CUST196,2024-09-26 12:16:41,Google Pay,1482.8
CUST170,2023-11-30 08:33:30,Debit Card,2932.6
CUST170,2025-01-04 14:00:19,Credit Card,5380.06
CUST185,2024-08-02 14:40:04,Credit Card,5020.4
CUST112,2023-01-11 07:22:18,Credit Card,7915.6
CUST174,2023-01-30 04:56:00,Debit Card,1310.85
CUST142,2024-08-27 07:31:05,Credit Card,12422.3
CUST185,2024-08-24 04:32:24,PayPal,3951.67
CUST112,2023-02-24 01:36:19,Credit Card,8301.94
CUST108,2023-09-23 13:55:11,Google Pay,9941.49
CUST140,2023-05-22 04:22:35,Debit Card,2294.06
CUST142,2023-04-09 12:36:20,Debit Card,17593.4
CUST139,2023-12-11 05:01:51,PayPal,6926.7
CUST119,2025-02-15 07:03:42,Debit Card,7800.42
CUST146,2023-04-06 03:46:10,Apple Pay,3452.9
CUST154,2024-04-14 22:59:56,Credit Card,1860.25
CUST140,2023-01-25 00:38:12,Credit Card,1558.7
CUST128,2024-01-26 02:45:43,PayPal,3516.7
CUST182,2023-07-26 13:33:21,Credit Card,4113.68
CUST146,2025-05-13 09:33:06,Credit Card,1228.7
CUST193,2025-04-18 04:56:16,Credit Card,5580.7
CUST161,2024-03-05 22:32:54,Debit Card,1590.6
CUST145,2023-10-28 15:27:11,PayPal,10910.53
CUST162,2023-02-18 13:03:08,Debit Card,2435.4
CUST122,2023-08-27 16:05:57,Debit Card,9612.7
CUST110,2025-04-18 10:38:56,Apple Pay,5117.09
CUST117,2023-09-29 10:02:57,Google Pay,2410.41
CUST125,2023-04-17 14:30:40,Credit Card,4553.42
CUST180,2023-01-05 12:51:14,Credit Card,2417.8
CUST109,2025-08-09 20:47:43,Google Pay,5880.6
CUST164,2024-08-13 01:55:35,Debit Card,5673.38
CUST174,2025-05-11 02:08:23,Debit Card,3956.7
CUST198,2024-12-01 07:10:55,Debit Card,11049.63
CUST104,2023-09-03 08:45:04,Debit Card,1754.5
CUST169,2023-09-07 16:23:43,Google Pay,10279.5
CUST169,2023-12-07 15:13:25,Debit Card,1242.46
CUST199,2025-04-03 03:59:08,Credit Card,2865.2
CUST150,2023-06-04 20:39:34,Credit Card,602.8
CUST198,2023-03-22 17:47:47,Debit Card,4121.7
CUST137,2025-04-21 22:16:33,Credit Card,3379.84
CUST164,2023-11-07 23:17:07,Debit Card,1382.7
CUST150,2023-01-14 00:44:55,Credit Card,6980.6
CUST101,2023-02-07 03:32:44,PayPal,2996.11
CUST178,2023-05-19 08:59:42,PayPal,5515.73
CUST196,2023-03-12 21:53:43,Debit Card,8398.87
CUST157,2023-03-16 00:36:26,Credit Card,3948.81
CUST172,2025-01-06 04:02:41,Google Pay,4307.6
CUST184,2023-12-24 09:21:23,Apple Pay,4995.49
CUST118,2024-06-12 11:26:45,PayPal,5975.31
CUST161,2023-02-18 02:50:09,Google Pay,7638.4
CUST105,2023-11-22 06:42:42,Credit Card,4639.32
CUST162,2023-04-22 02:12:08,Credit Card,2604.8
CUST133,2025-01-03 16:12:54,Credit Card,1997.61
CUST105,2024-10-02 16:59:26,PayPal,1432.78
CUST166,2023-05-19 11:21:45,Google Pay,4302.1
CUST146,2023-12-08 02:45:40,Credit Card,2665.85
CUST158,2024-04-23 04:49:33,Google Pay,5366.21
CUST105,2024-10-03 03:32:01,Afterpay,7295.69
CUST141,2023-07-21 16:14:38,Credit Card,4185.27
CUST166,2023-02-18 01:30:58,Debit Card,6036.69
CUST135,2024-04-09 10:22:53,Apple Pay,7280.82
CUST133,2025-06-04 05:27:13,Debit Card,4492.53
CUST172,2024-08-22 00:50:10,Credit Card,1926.87
CUST183,2025-08-16 21:47:19,Credit Card,7734.84
CUST175,2023-05-13 19:15:44,PayPal,3273.6
CUST109,2024-03-23 16:16:57,Debit Card,3115.2
CUST148,2025-03-29 10:50:34,Afterpay,2450.09
CUST128,2024-12-04 18:36:53,Debit Card,6814.5
CUST145,2025-01-23 12:38:18,Apple Pay,4470.4
CUST144,2024-02-28 15:22:22,Debit Card,460.9
CUST161,2024-06-13 11:43:10,Google Pay,11935.02
CUST100,2025-05-09 13:40:53,Debit Card,7111.55
CUST117,2025-07-08 17:07:49,Credit Card,6579.9
CUST129,2024-03-11 09:00:41,Credit Card,4209.87
CUST182,2024-12-16 12:30:16,Credit Card,6099.7
CUST119,2024-11-18 16:41:18,Credit Card,3787.3
CUST146,2023-12-25 05:41:08,Debit Card,4720.1
CUST115,2024-07-31 16:21:24,PayPal,9044.63
CUST153,2025-05-21 23:35:43,Apple Pay,2857.8
CUST192,2025-07-27 17:33:06,Credit Card,1967.48
CUST186,2025-05-12 21:40:33,Debit Card,17666.55
CUST126,2023-06-03 23:28:46,Debit Card,2814.61
CUST182,2024-08-01 04:02:21,Apple Pay,5658.21
CUST102,2023-08-04 07:16:24,Credit Card,6623.15
CUST116,2024-12-28 00:52:40,Debit Card,12206.7
CUST120,2025-04-23 21:00:47,Credit Card,13084.5
CUST165,2024-05-22 02:57:04,Credit Card,3294.5
